Exercise_ID,Exercise,Exercise_Description,Muscle_Involved,Pain_Level,Functional_Goal,Repetition,Set,Image_Link,Video_Link
E853,Standing Calf Stretch,"Stand facing a wall, place one foot back, press heel down to stretch the calf and ankle",Ankle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E854,Heel Raises (Low Resistance),"Use a chair for support, raise heels off the ground and hold briefly, then lower",Ankle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E855,Resistance Band Ankle Flexion,Use a light resistance band to gently pull foot back and forth to engage ankle muscles,Ankle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E856,Seated Ankle Dorsiflexion (With Band),"Secure a resistance band around foot, flex ankle against resistance for controlled strengthening",Ankle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E857,Toe Taps,"Sit and lift toes up and down repeatedly, engaging the front of the ankle and shin",Ankle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E858,None,,Ankle,Severe,Strengthen Muscle ,10,3,exercise.jpg,
E859,Glute Bridges,"Lie on back with knees bent, lift hips gently, engaging glutes, then lower slowly",Gluteals,Low,Strengthen Muscle ,10,3,exercise.jpg,
E860,Clamshells (No Band),"Lie on side with knees bent, open top knee slowly while keeping feet together to engage glutes",Gluteals,Low,Strengthen Muscle ,10,3,exercise.jpg,
E861,Supine Figure-4 Stretch with Glute Squeeze,"Lie on back, cross ankle over opposite knee, and gently squeeze glutes during stretch",Gluteals,Low,Strengthen Muscle ,10,3,exercise.jpg,
E862,Standing Leg Lifts (No Weight),"Stand and lift one leg back or to the side, focusing on activating the gluteal muscles",Gluteals,Low,Strengthen Muscle ,10,3,exercise.jpg,
E863,Bodyweight Squats,"Stand with feet shoulder-width apart, lower into a squat position, and return to standing",Gluteals,Low,Strengthen Muscle ,10,3,exercise.jpg,
E864,Side-Lying Hip Abduction,"Lie on side, lift top leg to activate gluteus medius and minimus",Gluteals,Low,Strengthen Muscle ,10,3,exercise.jpg,
E865,Step-Ups (Low Step),"Step onto a low platform, alternating legs to improve glute engagement",Gluteals,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E866,Standing Glute Squeeze,"Stand upright and contract glutes, holding for a few seconds before releasing",Gluteals,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E867,Pigeon Pose (Modified for Glutes),"From a kneeling position, bring one leg forward and gently stretch to engage glutes",Gluteals,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E868,Side-Lying Clamshell with Resistance Band,"Place a band around knees, lie on side, and open top knee against resistance",Gluteals,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E869,Single-Leg Bridge,"Lie on back, lift one leg, and perform glute bridges with the other leg, focusing on controlled lifts",Gluteals,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E870,Lunges (Bodyweight),"Step forward into a lunge position, engaging glutes as you lower and lift",Gluteals,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E871,None,,Gluteals,Severe,Strengthen Muscle ,10,3,exercise.jpg,
E872,Pelvic Tilts,"Lie on your back, bend knees, and gently tilt pelvis to engage lower abdominals",Abdominals,Low,Strengthen Muscle ,10,3,exercise.jpg,
E873,Cat-Cow Stretch,Move between arching and rounding the back to gently engage the core,Abdominals,Low,Strengthen Muscle ,10,3,exercise.jpg,
E874,Diaphragmatic Breathing,Deep breathing with focus on expanding and contracting abs,Abdominals,Low,Strengthen Muscle ,10,3,exercise.jpg,
E875,Seated Knee Raises,"Sit on a chair, lift one knee at a time towards the chest to engage abs without strain",Abdominals,Low,Strengthen Muscle ,10,3,exercise.jpg,
E876,Marching in Place (Seated),"Sit with a straight back, lift legs alternately in a controlled manner to engage abs",Abdominals,Low,Strengthen Muscle ,10,3,exercise.jpg,
E877,Heel Slides,"Lie on your back, bend knees, and slide one heel out and back, engaging core gently",Abdominals,Low,Strengthen Muscle ,10,3,exercise.jpg,
E878,Supine Twist Stretch,"Lie on back, bring one knee across the body for a gentle twist to stretch abs",Abdominals,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E879,Bent-Knee Leg Drop,"Lie on back, bring knees to 90° angle, lower one leg at a time in a controlled motion",Abdominals,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E880,Bridge Exercise,"Lie on your back, lift hips off the floor to engage the lower abs and glutes",Abdominals,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E881,Dead Bug Exercise (No Weight),"Lie on back, lift arms and legs, extend opposite arm and leg in a controlled motion",Abdominals,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E882,Seated Russian Twists (Light Weight or No Weight),"Sit with knees bent, lean back slightly, and twist torso side to side",Abdominals,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E883,Standing Oblique Crunch,Stand and raise one knee to the side while bending towards it to engage obliques,Abdominals,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E884,None,,Abdominals,Severe,Strengthen Muscle ,10,3,exercise.jpg,
E885,Supine Trunk Rotation,"Lie on your back with knees bent, gently rotate knees to each side to engage obliques",Obliques,Low,Strengthen Muscle ,10,3,exercise.jpg,
E886,Cat-Cow Stretch with Side Bends,"Perform traditional cat-cow stretch, adding a gentle side bend to engage obliques",Obliques,Low,Strengthen Muscle ,10,3,exercise.jpg,
E887,Diaphragmatic Breathing with Side Focus,Focus on breathing deeply while gently contracting side muscles,Obliques,Low,Strengthen Muscle ,10,3,exercise.jpg,
E888,Seated Oblique Twists (No Weight),"Sit on a chair with feet on the floor, twist torso gently from side to side",Obliques,Low,Strengthen Muscle ,10,3,exercise.jpg,
E889,Side Plank (Knees Bent),"Lie on one side, support upper body on the forearm, lift hips slightly to engage obliques",Obliques,Low,Strengthen Muscle ,10,3,exercise.jpg,
E890,Standing Side Crunch,Stand and raise one knee to the side while bending toward it to engage obliques,Obliques,Low,Strengthen Muscle ,10,3,exercise.jpg,
E891,Supine Oblique Stretch,"Lie on your back, bring one knee across the body to feel a stretch along the side",Obliques,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E892,Russian Twists (No Weight or Light Weight),"Sit with knees bent, lean back slightly, and twist torso side to side",Obliques,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E893,Windshield Wipers (Knees Bent),"Lie on back with knees at 90°, rotate knees side to side in a controlled manner",Obliques,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E894,Side Plank (Full Extension),"Lie on one side, support body with forearm, lift hips to form a straight line and engage obliques",Obliques,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E895,Standing Wood Chop with Resistance Band,"Attach a band to a high anchor, pull it diagonally across body to engage obliques",Obliques,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E896,Bicycle Crunches (No Weight),"Lie on back, bring opposite knee and elbow together in a controlled motion, alternating sides",Obliques,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E897,None,,Obliques,Severe,Strengthen Muscle ,10,3,exercise.jpg,
E898,Cat-Cow Stretch,"Start on hands and knees, alternate arching and rounding the back to mobilize and gently activate the lower back",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E899,Bird Dog (No Weight),"Start on hands and knees, extend opposite arm and leg, engaging lower back and core muscles",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E900,Knees-to-Chest Stretch,"Lie on back, bring knees toward chest to relieve tension and engage lower back",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E901,Pelvic Tilt (Lying Down),"Lie on back, tilt pelvis up and down, gently engaging lower back muscles",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E902,Bridge Pose (No Weight),"Lie on back with knees bent, lift hips gently to engage lower back and glutes",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E903,Standing Back Extension,"Stand and place hands on lower back, gently arch backwards to activate and strengthen lower back",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E904,Child’s Pose with Lower Back Focus,"Start on hands and knees, sit back onto heels with arms extended forward to stretch and mobilize the lower back",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E905,Seated Forward Fold,"Sit with legs extended, reach toward toes to stretch lower back and gently engage the muscles",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E906,Supine Twist,"Lie on back with knees bent, let knees drop to each side to gently stretch and engage lower back",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E907,Wall Glute Squeeze,"Stand with back against wall, press lower back into wall while gently contracting gluteal muscles",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E908,Bird Dog with Hold,"Extend opposite arm and leg, then hold the position briefly to strengthen lower back and core",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E909,Superman (No Weight),"Lie face down, lift chest and legs slightly off the ground, focusing on activating lower back muscles",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E910,None,,Lower Back,Severe,Strengthen Muscle ,10,3,exercise.jpg,
E911,Diaphragmatic Breathing (Supine),"Lie on back with one hand on chest and one on belly, focus on expanding belly with each inhale",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E912,Supine Belly Breathing with Light Object,"Place a light object (e.g., book) on belly, focusing on lifting it with each inhale to engage the diaphragm",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E913,Cat-Cow with Breath Focus,"Perform cat-cow stretch on hands and knees, synchronizing movement with deep breaths to gently engage the diaphragm",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E914,Seated Diaphragm Activation,"Sit upright, place hands on belly, inhale deeply to expand diaphragm, then contract on exhale",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E915,Controlled Exhale Exercise,"Sit and inhale deeply, then exhale slowly, contracting the diaphragm",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E916,Standing Diaphragm Press,"Stand with hands on belly, gently press with hands as you exhale to activate the diaphragm",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E917,Seated Diaphragmatic Breathing,"Sit upright, focus on expanding the belly with each inhale and fully contracting with each exhale",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E918,Pursed-Lip Breathing,Inhale through the nose and exhale slowly through pursed lips to control breath and engage diaphragm,Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E919,Seated Side Stretch with Breathing,"While seated, stretch one arm overhead and lean to the opposite side, focusing on deep breathing",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E920,Side-Lying Diaphragm Stretch,"Lie on one side, place hand on upper rib cage, and practice deep breaths to engage diaphragm",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E921,Diaphragm Expansion Hold,"Sit upright, inhale deeply, hold for a few seconds, then exhale slowly to strengthen diaphragm",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E922,Rib Cage Contraction,"Sit or stand, inhale deeply to expand ribs, then exhale while contracting diaphragm and rib cage",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E923,None,,Diaphragm,Severe,Strengthen Muscle ,10,3,exercise.jpg,
E924,Cat-Cow Stretch,"Start on hands and knees, alternate arching and rounding the back to mobilize the spine and gently engage the multifidus",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E925,Bird Dog (No Weight),"Start on hands and knees, extend opposite arm and leg to engage core and multifidus muscles",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E926,Knees-to-Chest Stretch,"Lie on back, bring knees toward chest to stretch lower back and release tension",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E927,Prone Arm and Leg Lifts,"Lie face down with arms and legs extended, then gently lift your right arm and left leg a few inches off the ground, hold for 3–5 seconds, and repeat with the opposite side.",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E928,Bridge Pose (No Weight),"Lie on back with knees bent, lift hips gently to engage lower back and multifidus muscles",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E929,Standing Back Extensions,"Stand with hands on lower back, gently arch backward to activate and strengthen multifidus",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E930,Child’s Pose with Lower Back Focus,"Start on hands and knees, sit back onto heels with arms extended forward, stretching lower back",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E931,Seated Forward Fold,"Sit with legs extended, reach toward toes to stretch lower back and gently engage the multifidus",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E932,Supine Twist,"Lie on back with knees bent, let knees drop to one side while keeping shoulders flat to engage and stretch lower back",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E933,Bird Dog with Hold,"Extend opposite arm and leg, hold briefly, then switch sides to strengthen multifidus",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E934,Superman (No Weight),"Lie face down, lift chest and legs slightly off the ground, focusing on activating multifidus",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E935,Side Plank (Knees Bent),"Lie on side with knees bent, support upper body on forearm, lift hips slightly to engage multifidus",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E936,None,,Multifidus,Severe,Strengthen Muscle ,10,3,exercise.jpg,
E937,Arm Circles,Perform small and large circular motions with arms to mobilize the deltoids,Deltoids,Low,Improve Mobility,10,3,exercise.jpg,
E938,Shoulder Rolls,Slowly roll shoulders forward and backward to improve range of motion,Deltoids,Low,Improve Mobility,10,3,exercise.jpg,
E939,Cat-Cow Pose with Shoulder Focus,Perform this yoga stretch while gently focusing on shoulder movements,Deltoids,Low,Improve Mobility,10,3,exercise.jpg,
E940,Supine Shoulder Flexion,"Lie on your back, hold a lightweight object, and raise arms overhead slowly",Deltoids,Low,Improve Mobility,10,3,exercise.jpg,
E941,Wand Shoulder Flexion,Hold a stick or wand with both hands and lift it overhead while keeping arms straight,Deltoids,Low,Improve Mobility,10,3,exercise.jpg,
E942,Wall Walk,"Stand facing a wall, walk fingers up the wall until a gentle stretch is felt, then walk back down",Deltoids,Low,Improve Mobility,10,3,exercise.jpg,
E943,Pendulum Swings,"Bend at the waist, let the arm hang down, and gently swing it forward, backward, and in circles",Deltoids,Low,Improve Mobility,10,3,exercise.jpg,
E944,Thread the Needle Stretch,"Start on hands and knees, slide one arm under the other side of the body to stretch the deltoid and improve mobility",Deltoids,Low,Improve Mobility,10,3,exercise.jpg,
E945,Arm Circles,"Small, controlled circles to mobilize shoulder",Deltoids,Moderate,Improve Mobility,10,3,exercise.jpg,
E946,Wall Slides,Slide hands up/down wall to improve shoulder movement,Deltoids,Moderate,Improve Mobility,10,3,exercise.jpg,
E947,Pendulum Swings,"Bend over slightly, swing arm in circles or pendulum motion",Deltoids,Moderate,Improve Mobility,10,3,exercise.jpg,
E948,Resistance Band Shoulder Raises,"Light resistance, front and lateral raises",Deltoids,Moderate,Improve Mobility,10,3,exercise.jpg,
E949,Isometric Shoulder Holds,Hold light weight or band in front for a few seconds,Deltoids,Moderate,Improve Mobility,10,3,exercise.jpg,
E950,Scapular Retraction Exercises,Seated rows/face pulls with band for scapular stability,Deltoids,Moderate,Improve Mobility,10,3,exercise.jpg,
E951,None,,Deltoids,Severe,Improve Mobility,10,3,exercise.jpg,
E952,Arm Circles,Perform small and large arm circles to mobilize the biceps and shoulder joint,Biceps,Low,Improve Mobility,10,3,exercise.jpg,
E953,Supine Bicep Stretch,"Lie on your back, extend arms to the sides, and gently rotate palms upward for a mild biceps stretch",Biceps,Low,Improve Mobility,10,3,exercise.jpg,
E954,Shoulder Rolls,Slowly roll shoulders forward and backward to reduce tension and support biceps mobility,Biceps,Low,Improve Mobility,10,3,exercise.jpg,
E955,Diaphragmatic Breathing,Incorporate controlled breathing to relax surrounding muscles and improve movement,Biceps,Low,Improve Mobility,10,3,exercise.jpg,
E956,Active Elbow Flexion and Extension,Slowly bend and straighten the elbow to improve range of motion,Biceps,Low,Improve Mobility,10,3,exercise.jpg,
E957,Wand Biceps Mobility,Hold a stick or wand with both hands and gently move it upwards and downwards to mobilize elbows and biceps,Biceps,Low,Improve Mobility,10,3,exercise.jpg,
E958,Tabletop Stretch,"Place hands on a table behind you, fingers pointing backward, and lean forward slightly to stretch and mobilize biceps",Biceps,Low,Improve Mobility,10,3,exercise.jpg,
E959,Pendulum Swings for Elbow,"Bend slightly at the waist, let the arm hang, and gently swing it forward, backward, and in circles to mobilize biceps and shoulder",Biceps,Low,Improve Mobility,10,3,exercise.jpg,
E960,Arm Circles,"Small, controlled circles to mobilize the shoulder and biceps area",Biceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E961,Tabletop Wrist Stretch,"Place palms on a table, fingers facing forward, and lean back slightly",Biceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E962,Pendulum Swings,Allow arm to gently swing in circles to promote blood flow,Biceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E963,Resistance Band Curls,"Light resistance, slow movement to avoid aggravating the biceps",Biceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E964,Isometric Bicep Hold,Hold a light weight or resistance band in a half-curl position for a few seconds,Biceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E965,Eccentric Bicep Curls,"Slowly lower the weight after curling up, focusing on a controlled descent",Biceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E966,None,,Biceps,Severe,Improve Mobility,10,3,exercise.jpg,
E967,Wall Chest Stretch,"Stand facing a wall, place forearm against it, and gently turn away to stretch the pectoral muscles",Chest,Low,Improve Mobility,10,3,exercise.jpg,
E968,Arm Circles,"Perform slow, controlled circles with arms extended to activate chest and shoulder muscles",Chest,Low,Improve Mobility,10,3,exercise.jpg,
E969,Seated Shoulder Rolls,"Roll shoulders up, back, and down to loosen up chest and shoulder areas",Chest,Low,Improve Mobility,10,3,exercise.jpg,
E970,Incline Chest Squeeze (No Weight),"Sit on a chair, clasp hands in front of chest, and squeeze gently without resistance",Chest,Low,Improve Mobility,10,3,exercise.jpg,
E971,Wall Push-Ups,"Stand at arm’s length from a wall, perform gentle push-ups, focusing on stretching and activating the chest",Chest,Low,Improve Mobility,10,3,exercise.jpg,
E972,Chest Fly (No Weight),"Lie on your back with arms extended to sides, bring arms together with a gentle squeeze",Chest,Low,Improve Mobility,10,3,exercise.jpg,
E973,Doorway Chest Stretch,"Stand in a doorway, place arms on each side, and gently lean forward to open up the chest",Chest,Moderate,Improve Mobility,10,3,exercise.jpg,
E974,Cat-Cow with Chest Expansion,"On hands and knees, perform gentle chest-opening movements to engage chest muscles",Chest,Moderate,Improve Mobility,10,3,exercise.jpg,
E975,Bent Arm Wall Stretch,"Bend arm at elbow, place against a wall, and turn body gently to stretch pectoral muscles",Chest,Moderate,Improve Mobility,10,3,exercise.jpg,
E976,Modified Wall Push-Up,"Stand close to a wall, perform push-ups with minimal body weight to gently activate chest muscles",Chest,Moderate,Improve Mobility,10,3,exercise.jpg,
E977,Resistance Band Chest Squeeze (Low Resistance),"Use a light resistance band, gently pull to activate the chest without strain",Chest,Moderate,Improve Mobility,10,3,exercise.jpg,
E978,Floor Chest Press (No Weight),"Lie on your back, press hands upward, mimicking chest press without any weights",Chest,Moderate,Improve Mobility,10,3,exercise.jpg,
E979,None,,Chest,Severe,Improve Mobility,10,3,exercise.jpg,
E980,Neck Tilt Stretch,"Tilt head to one side, gently pull with opposite hand to stretch side of neck",Neck,Low,Improve Mobility,10,3,exercise.jpg,
E981,Side-to-Side Neck Rotation,Slowly rotate head side-to-side to improve flexibility,Neck,Low,Improve Mobility,10,3,exercise.jpg,
E982,Shoulder Rolls,"Roll shoulders up, back, and down to reduce neck and shoulder tension",Neck,Low,Improve Mobility,10,3,exercise.jpg,
E983,Chin Tucks (No Weight),"Sit or stand, gently tuck chin toward chest to engage neck flexors",Neck,Low,Improve Mobility,10,3,exercise.jpg,
E984,Shoulder Blade Squeeze,Squeeze shoulder blades together to engage the muscles that support the neck,Neck,Low,Improve Mobility,10,3,exercise.jpg,
E985,Shoulder Shrugs (No Weight),"Raise shoulders toward ears and hold, then gently release",Neck,Low,Improve Mobility,10,3,exercise.jpg,
E986,Levator Scapula Stretch,"Place hand behind back, tilt head to opposite side to stretch the side of the neck",Neck,Moderate,Improve Mobility,10,3,exercise.jpg,
E987,Cat-Cow with Neck Movement,"On hands and knees, perform cat-cow while gently lifting and lowering head to engage neck muscles",Neck,Moderate,Improve Mobility,10,3,exercise.jpg,
E988,Neck Retraction,Pull head back gently while keeping chin level to strengthen deep neck stabilizers,Neck,Moderate,Improve Mobility,10,3,exercise.jpg,
E989,Isometric Neck Holds,"Press hand gently against forehead or side of head, resisting without moving",Neck,Moderate,Improve Mobility,10,3,exercise.jpg,
E990,Wall Angels,"Stand with back against a wall, slowly raise arms up and down, keeping contact with the wall to engage neck support",Neck,Moderate,Improve Mobility,10,3,exercise.jpg,
E991,Resistance Band Rows (Low Resistance),"Use a light resistance band, pull back while keeping neck aligned to gently activate neck support",Neck,Moderate,Improve Mobility,10,3,exercise.jpg,
E992,None,,Neck,Severe,Improve Mobility,10,3,exercise.jpg,
E993,Overhead Triceps Stretch,"Raise one arm, bend at the elbow, and use the opposite hand to gently pull for a stretch",Triceps,Low,Improve Mobility,10,3,exercise.jpg,
E994,Arm Circles,Perform small forward and backward circles to engage triceps and shoulder muscles,Triceps,Low,Improve Mobility,10,3,exercise.jpg,
E995,Cross-Body Arm Stretch,"Bring one arm across the chest, using the other arm to support and stretch triceps",Triceps,Low,Improve Mobility,10,3,exercise.jpg,
E996,Wall Push-Ups,"Stand at arm’s length from a wall, perform push-ups with slow, controlled movement to activate triceps",Triceps,Low,Improve Mobility,10,3,exercise.jpg,
E997,Isometric Triceps Hold,"Press hands together behind the back, holding tension to gently activate the triceps",Triceps,Low,Improve Mobility,10,3,exercise.jpg,
E998,Triceps Squeeze (No Weight),"Extend arm and gently contract triceps, holding tension without adding any weight",Triceps,Low,Improve Mobility,10,3,exercise.jpg,
E999,Wall Triceps Stretch,"Stand facing a wall, place hands on the wall at shoulder height, and lean slightly forward to stretch",Triceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E1000,Seated Arm Extension,"Sit with arm bent, extend one arm at a time to gently engage triceps",Triceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E1001,Overhead Reach with Support,"Sit with arms supported, lift one arm slowly overhead to a comfortable position",Triceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E1002,Modified Wall Push-Up,Stand close to a wall and perform push-ups with reduced body weight to gently activate triceps muscles,Triceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E1003,Resistance Band Triceps Extensions (Low Resistance),Use a light resistance band for controlled triceps extensions,Triceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E1004,Chair Dips (No Weight),"Sit on a chair, place hands on the seat, and gently lift and lower body using triceps without a full dip",Triceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E1005,None,,Triceps,Severe,Improve Mobility,10,3,exercise.jpg,
E1006,Dynamic Quadriceps Stretch,Slow leg swings forward and back to warm up,Quadriceps,Low,Improve Mobility,10,3,exercise.jpg,
E1007,Standing Leg Raises,Lift leg straight out in front to engage the quads without strain,Quadriceps,Low,Improve Mobility,10,3,exercise.jpg,
E1008,Heel Slides,Slide heels towards glutes while lying down to gently activate the quadriceps,Quadriceps,Low,Improve Mobility,10,3,exercise.jpg,
E1009,Bodyweight Squats,"Start with body weight only, focusing on proper form",Quadriceps,Low,Improve Mobility,10,3,exercise.jpg,
E1010,Lunges,Bodyweight lunges with a controlled descent and focus on quad activation,Quadriceps,Low,Improve Mobility,10,3,exercise.jpg,
E1011,Step-Ups,Step onto a low platform to engage quads and improve stability,Quadriceps,Low,Improve Mobility,10,3,exercise.jpg,
E1012,Heel Slides,Perform slowly to maintain knee range of motion,Quadriceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E1013,Wall Slides,Lean against the wall and slide down to a partial squat position to engage quads,Quadriceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E1014,Straight Leg Raises,"Lift one leg while lying down, keeping knee straight to engage quadriceps",Quadriceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E1015,Resistance Band Leg Extensions,Use a light band for controlled knee extension,Quadriceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E1016,Isometric Quad Contractions,"Tighten the quad muscle while keeping the leg straight, holding for a few seconds",Quadriceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E1017,Mini Squats,Perform small squats to reduce strain on the quads while still building strength,Quadriceps,Moderate,Improve Mobility,10,3,exercise.jpg,
E1018,None,,Quadriceps,Severe,Improve Mobility,10,3,exercise.jpg,
E1019,Dynamic Leg Swings,"Stand next to a wall, swing one leg forward and backward to loosen hamstrings gradually",Hamstrings,Low,Improve Mobility,10,3,exercise.jpg,
E1020,Heel Slides,"Lie on back, slide one heel towards the glutes, focusing on controlled movement",Hamstrings,Low,Improve Mobility,10,3,exercise.jpg,
E1021,Seated Hamstring Stretch,"Sit on the floor with one leg extended and the other bent, then gently lean forward from the hips toward the extended leg, keeping the back straight.",Hamstrings,Low,Improve Mobility,10,3,exercise.jpg,
E1022,Glute Bridge,"Lie on back, knees bent, lift hips, squeezing hamstrings and glutes at the top",Hamstrings,Low,Improve Mobility,10,3,exercise.jpg,
E1023,Single-Leg Deadlift,"Slowly hinge at the hips, extending one leg back, to engage hamstrings",Hamstrings,Low,Improve Mobility,10,3,exercise.jpg,
E1024,Standing Hamstring Stretch,"Stand tall, place one heel on a low surface, keep the leg straight, and gently hinge forward at the hips with a straight back until you feel a stretch.",Hamstrings,Low,Improve Mobility,10,3,exercise.jpg,
E1025,Modified Downward Dog,"Begin on hands and knees, lift hips to stretch hamstrings, bend knees slightly to prevent overstretching",Hamstrings,Moderate,Improve Mobility,10,3,exercise.jpg,
E1026,Seated Forward Fold,"Sit with legs extended, reach towards toes while keeping back straight",Hamstrings,Moderate,Improve Mobility,10,3,exercise.jpg,
E1027,Supine Hamstring Stretch with Strap,"Lie on your back, loop a towel or strap around your foot, and gently raise your leg upward while keeping the knee slightly bent and the other leg flat on the floor.",Hamstrings,Moderate,Improve Mobility,10,3,exercise.jpg,
E1028,Resistance Band Leg Curls,"Attach a band around ankle, pull heel towards glutes to engage hamstrings",Hamstrings,Moderate,Improve Mobility,10,3,exercise.jpg,
E1029,Nordic Hamstring Curl,"Kneel and slowly lower body, using hamstrings to resist movement",Hamstrings,Moderate,Improve Mobility,10,3,exercise.jpg,
E1030,Standing Hamstring Curl (Assisted),"Stand while holding onto a chair or wall, bend one knee to bring your heel toward your buttocks, pause, then lower slowly — keep movements smooth and pain-free.",Hamstrings,Moderate,Improve Mobility,10,3,exercise.jpg,
E1031,None,,Hamstrings,Moderate,Improve Mobility,10,3,exercise.jpg,
E1032,Dynamic Calf Stretch,Slowly perform ankle pumps to warm up,Hamstrings,Severe,Improve Mobility,10,3,exercise.jpg,
E1033,Toe Walks,Walk on toes for short distances to engage calves lightly,Calf,Low,Improve Mobility,10,3,exercise.jpg,
E1034,Heel Walks,Walk on heels for balance and to gently activate the calves,Calf,Low,Improve Mobility,10,3,exercise.jpg,
E1035,Standing Calf Stretch (Wall-Assisted),"Stand facing a wall, place one foot behind the other, and press the back heel into the ground while keeping the back leg straight and front knee bent.",Calf,Low,Improve Mobility,10,3,exercise.jpg,
E1036,Calf Raises,"Perform on flat ground, focusing on controlled up and down movements",Calf,Low,Improve Mobility,10,3,exercise.jpg,
E1037,Step-Ups,Step onto a low platform to engage calves and improve stability,Calf,Low,Improve Mobility,10,3,exercise.jpg,
E1038,Single-Leg Calf Raises,Perform with body weight to strengthen each calf individually,Calf,Low,Improve Mobility,10,3,exercise.jpg,
